iern,school_id,linear_distance_km
2026-20174,307816,5.297572
2026-03380,132299,7.759936
2026-42611,316102,38.299695
2026-14908,105998,7.952491
2026-45350,131105,17.020149
2026-03781,304859,51.70529
2026-24169,309741,25.889917
2026-39035,126328,67.272539
2026-24253,309736,21.889678
2026-19652,301495,6.430287
2026-18631,108842,58.606151
2026-26059,114160,48.633777
2026-21554,125214,46.113241
2026-25493,302151,4.840658
2026-17286,361016,36.950346
2026-21007,124795,51.119691
2026-39201,126509,26.450013
2026-13307,300718,19.631036
2026-39076,126386,25.907957
2026-03329,132272,0.8504
2026-15194,106291,11.338683
2026-39267,126621,26.293641
2026-03047,317511,8.067742
2026-15478,106428,17.722281
2026-18781,301326,18.164468
2026-03909,500585,72.382581
2026-37905,123673,24.446608
2026-26240,114311,49.876867
2026-23576,112182,15.535919
2026-03319,304803,5.511485
2026-23191,111889,17.008539
2026-03066,132069,8.637099
2026-02459,131551,19.143858
2026-42732,316210,28.505936
2026-20104,107875,3.663498
2026-18678,108879,67.775173
2026-40631,315312,52.282621
2026-18414,108660,87.282324
2026-03180,132136,20.6505
2026-44694,130455,30.025086
2026-39228,126529,36.767353
2026-04186,132417,31.978652
2026-21329,306030,35.908799
2026-45205,131001,14.437032
2026-45541,304642,7.732146
2026-00460,134968,19.693842
2026-13885,105112,34.869556
2026-18533,108756,55.655359
2026-26622,310502,4.456299
2026-19928,109320,3.070953
2026-45538,317003,3.371909
2026-13186,104482,27.266269
2026-02372,131503,22.261606
2026-39021,199529,84.79401
2026-44627,130536,96.917642
2026-23660,112247,32.561233
2026-39403,137001,19.51302
2026-15027,106141,25.079125
2026-02353,306218,47.099164
2026-16315,502219,5.769249
2026-15419,106390,16.542743
2026-15939,307101,3.589643
2026-03278,317602,27.717106
2026-13083,137171,7.04066
2026-03282,132228,10.068056
2026-40238,127430,8.321026
2026-36494,122431,62.000408
2026-37801,123583,20.335385
2026-38973,126284,27.355966
2026-40128,127328,15.787147
2026-39355,126740,61.600772
2026-18628,108839,66.156305
2026-39254,126610,43.952906
2026-26151,114244,
2026-04316,131640,17.879229
2026-45543,131298,1.704372
2026-40111,127310,47.611171
2026-27834,115546,44.18849
2026-19694,301492,0.036099
2026-39788,500691,65.597965
2026-18232,301284,42.062998
2026-16094,301034,49.440182
2026-11208,102370,27.48662
2026-23429,309503,28.836477
2026-02309,131425,27.666266
2026-23165,111872,29.899432
2026-40943,128044,18.753764
2026-24003,112501,11.887378
2026-02602,317431,41.474671
2026-29196,116543,31.21727
2026-39005,126313,82.333142
2026-09298,101517,33.627652
2026-18294,308018,82.25988
2026-18794,108971,3.226136
2026-16322,107158,2.198806
2026-40359,127496,15.548974
2026-18659,108861,24.448312
2026-18675,108876,57.21388
2026-14649,105790,6.603024
2026-23543,112154,38.095237
2026-13184,104480,28.326464
2026-39365,502396,61.517635
2026-40200,127390,22.254447
2026-20690,303710,28.952121
2026-02989,131831,23.035866
2026-15844,106810,7.970219
2026-40324,127557,26.084624
2026-18808,108980,114.298551
2026-23752,112306,11.309023
2026-16687,106063,8.754423
2026-03312,132249,5.526095
2026-03641,304925,21.486204
2026-26026,114136,28.482505
2026-40944,128045,19.706056
2026-45529,304648,2.47767
2026-24567,173537,5.429917
2026-39146,126438,68.094578
2026-15138,300918,14.801342
2026-20258,107956,2.918724
2026-03660,132668,38.706402
2026-35180,121257,22.207956
2026-03730,132748,89.611936
2026-39144,126435,75.068074
2026-08049,100382,1.949214
2026-18392,108639,24.763589
2026-03776,137191,47.925603
2026-16640,104898,2.196573
2026-00381,252545,60.221301
2026-15247,306938,22.189972
2026-40056,127251,10.054401
2026-20170,107988,8.622324
2026-04025,132955,11.091348
2026-40332,127565,27.371762
2026-15894,106849,35.487567
2026-03787,132785,127.43637
2026-13251,104525,60.72564
2026-25487,113754,10.08402
2026-21343,125047,37.053282
2026-31776,302895,70.500966
2026-40179,127372,20.573653
2026-23058,301842,18.717813
2026-45781,131238,8.302301
2026-40071,127269,6.73954
2026-19654,342613,3.01354
2026-02558,131711,20.732519
2026-23773,112321,13.222118
2026-04288,281501,15.735058
2026-03390,132270,5.4418
2026-15375,160008,26.811777
2026-19248,109408,4.138194
2026-04226,132517,16.902872
2026-37065,123243,23.657795
2026-28390,501248,27.556004
2026-15433,300993,16.533845
2026-03849,132858,42.619467
2026-24697,301984,32.358184
2026-03854,132864,35.681285
2026-03372,304795,5.280035
2026-04754,110133,124.204787
2026-03356,132282,11.164213
2026-04038,132910,83.073834
2026-03340,132250,12.731263
2026-26429,302259,5.141037
2026-24355,112779,13.910574
2026-40151,501864,31.339486
2026-38160,313728,20.240031
2026-02742,317419,64.000442
2026-15011,300934,13.636717
2026-18895,301315,53.855134
2026-21815,125432,30.064076
2026-45250,501902,48.114963
2026-19347,109515,16.613367
2026-25158,305486,24.780321
2026-18755,301283,89.291014
2026-16600,104867,1.1128
2026-25454,302119,33.29746
2026-23725,301917,63.822417
2026-18332,308022,71.182621
2026-34451,120418,15.473681
2026-18980,109134,111.16051
2026-18344,108603,72.672341
2026-18747,108937,100.376573
2026-24914,113192,23.151207
2026-24599,112957,52.985176
2026-30002,117263,57.868329
2026-18900,109063,71.022444
2026-26132,114223,29.237178
2026-18453,108688,72.744272
2026-19019,301322,120.097218
2026-26652,114605,10.031259
2026-17587,301166,13.779503
2026-10005,102065,18.585349
2026-18749,108939,103.407114
2026-18498,108727,91.150322
2026-23039,301849,13.475148
2026-40262,127491,20.662325
2026-18687,108888,58.577109
2026-36719,500809,63.616663
2026-15128,106245,11.154528
2026-30101,302682,36.615394
2026-16270,107126,0.913052
2026-19380,109540,292.308464
2026-18847,109013,53.682392
2026-18883,109052,51.762213
2026-19383,109543,4.103022
2026-19450,165512,12.582638
2026-18591,108804,70.03997
2026-14978,106090,15.428595
2026-26518,114517,1.351467
2026-14890,105986,16.69823
2026-19648,167001,4.109644
2026-20286,108421,5.157939
2026-13115,157507,54.021116
2026-19642,109664,7.0443
2026-18656,108858,15.176695
2026-16646,323605,2.002719
2026-17139,307701,31.626137
2026-14811,105920,22.958811
2026-16383,500980,2.286267
2026-42607,129372,18.828839
2026-13321,104621,22.57724
2026-19924,308101,8.149145
2026-16335,162504,4.643098
2026-22885,126226,8.295712
2026-14790,306907,19.436966
2026-12454,104216,13.379243
2026-18413,108659,73.390756
2026-22668,126096,11.921596
2026-22550,198003,7.764019
2026-31643,312335,88.777728
2026-13913,105137,17.28574
2026-42493,501420,81.68646
2026-17360,502311,17.823886
2026-04794,110190,7.840508
2026-11556,103293,57.25958
2026-20735,124560,15.107517
2026-40972,304133,14.959172
2026-19116,109263,32.539281
2026-19783,109770,3.238866
2026-13542,158522,9.801064
2026-15143,306934,16.379366
2026-15459,106412,16.609525
2026-45505,209015,23.034174
2026-41076,128134,13.075054
2026-13092,104415,30.641977
2026-13121,502641,55.669883
2026-17721,137223,6.452597
2026-00318,252543,35.140818
2026-18637,108848,66.173474
2026-19033,109170,12.565236
2026-13449,104707,4.958939
2026-22485,125966,4.164818
2026-13292,305899,19.75764
2026-18310,501453,116.466367
2026-19692,109706,2.159778
2026-16211,107076,6.297937
2026-18771,108953,17.300462
2026-19616,109641,3.715932
2026-18283,108551,89.894111
2026-03765,132771,46.029364
2026-16745,104743,1.75925
2026-18739,108929,109.684479
2026-33502,119787,2.892508
2026-33880,189518,58.911387
2026-23138,301860,44.247
2026-24471,112874,17.760829
2026-07767,100143,27.625221
2026-34392,303284,5.851256
2026-26496,176503,1.585655
2026-13243,104516,54.017728
2026-03788,132787,129.277762
2026-14907,105997,9.048467
2026-25435,113693,38.065985
2026-20203,301230,0.174886
2026-19173,109022,111.911109
2026-30950,312315,30.123398
2026-21506,306031,31.31294
2026-19087,109214,102.335225
2026-24894,113176,18.118938
2026-05486,110678,48.244574
2026-36396,122223,35.149954
2026-30382,117646,11.408451
2026-18723,165006,26.290511
2026-16577,104564,3.427981
2026-26063,114164,47.750514
2026-15779,106686,24.243646
2026-36462,122345,49.067202
2026-18849,301285,50.496804
2026-23771,112319,16.777119
2026-36560,192502,36.557526
2026-13148,104449,31.84002
2026-23381,112077,36.286517
2026-36189,122083,31.345214
2026-15260,105926,6.439694
2026-18668,108871,20.763653
2026-13615,104835,6.15193
2026-26613,114609,2.27815
2026-16931,305596,2.88918
2026-02373,131505,17.876927
2026-26351,114406,15.292162
2026-19164,109304,44.355862
2026-36629,122573,80.286812
2026-16255,107124,0.74757
2026-17592,107893,0.665858
2026-16154,107036,1.715311
2026-20294,108429,3.196206
2026-36451,122337,75.136733
2026-44187,130406,36.349325
2026-18229,342348,11.213259
2026-19097,109224,95.061068
2026-15809,106792,11.396726
2026-18785,501327,16.324879
2026-13511,104761,14.210238
2026-15531,106477,13.158178
2026-17777,108109,13.014824
2026-16721,106068,5.530196
2026-20138,307815,3.149466
2026-13333,502639,12.308638
2026-31241,118263,4.573397
2026-18362,308013,64.817163
2026-02818,131720,59.963813
2026-18432,308001,79.931118
2026-17353,107689,13.98721
2026-25226,502251,18.10683
2026-16271,107127,2.522999
2026-23362,112062,10.399909
2026-00320,305033,38.80467
2026-02625,317401,38.799706
2026-16629,104886,3.138327
2026-00101,134489,52.963566
2026-18568,108786,82.789502
2026-15340,300990,22.681583
2026-25234,113460,55.168914
2026-35415,121451,21.833253
2026-26360,114410,37.946599
2026-04078,132610,5.616086
2026-23817,301960,29.245279
2026-26188,175007,18.607433
2026-20165,107982,3.752889
2026-23791,112340,15.779512
2026-13041,105705,2.083272
2026-09520,101681,29.716556
2026-26276,114340,33.421406
2026-41115,128144,0.849052
2026-14922,106010,11.550006
2026-19075,109202,81.26941
2026-00338,305044,31.94453
2026-17588,301195,11.136655
2026-14483,105622,17.605781
2026-19884,109853,4.127953
2026-18738,108928,106.552633
2026-14699,105831,11.997283
2026-00370,134573,60.019801
2026-26036,114140,45.485326
2026-35838,121815,33.806388
2026-19599,301478,23.951677
2026-17732,108073,12.289917
2026-13082,105734,6.3718
2026-23007,111696,8.113273
2026-44048,304488,15.057841
2026-30586,117864,7.129038
2026-24850,113141,31.143795
2026-24056,112552,60.438536
2026-15417,106388,15.278544
2026-02383,131532,11.283432
2026-25563,502993,78.032885
2026-00313,252519,34.626128
2026-18506,108735,82.943569
2026-16299,107152,5.560061
2026-23426,111976,25.237411
2026-15812,106795,8.866094
2026-23627,501259,39.160724
2026-41073,128131,21.07799
2026-19107,301336,85.776581
2026-26078,114180,48.439435
2026-15397,106370,16.274521
2026-13906,105130,24.330784
2026-25695,113940,29.710106
2026-16653,104915,4.342272
2026-18773,108955,20.142919
2026-20289,108424,5.925548
2026-42783,129543,20.585336
2026-28251,115904,18.579095
2026-14023,105198,25.878321
2026-17772,108104,12.155694
2026-25608,113851,59.182414
2026-18916,301412,78.720839
2026-14837,105951,25.058318
2026-15510,106459,15.233386
2026-16340,301059,4.464085
2026-24582,309762,2.754852
2026-36505,122442,50.207495
2026-44579,130499,75.054166
2026-13986,300725,39.050254
2026-20161,502872,6.987182
2026-05441,110640,97.874184
2026-24806,306226,26.052321
2026-44105,304499,75.957622
2026-25137,113376,27.527916
2026-12450,306205,28.196407
2026-16632,104889,1.588459
2026-36702,122653,65.844247
2026-13099,300678,37.007429
2026-24286,302033,30.296059
2026-05327,170008,22.491871
2026-20341,301147,34.116976
2026-25859,302184,17.773984
2026-16929,301097,2.157563
2026-25211,113435,16.944865
2026-34471,312915,13.150506
2026-36740,192503,43.149215
2026-21539,125201,25.483744
2026-25850,113990,21.141216
2026-22638,502128,6.78624
2026-19068,109195,84.613565
2026-17595,107896,0.46641
2026-19837,109816,3.478897
2026-13621,104841,7.04161
2026-23476,137207,6.548961
2026-24787,113103,26.287185
2026-36853,303497,55.684814
2026-24677,113016,29.441992
2026-26183,114268,23.637575
2026-40289,127531,24.335467
2026-37294,303554,52.041633
2026-44956,130837,43.26137
2026-22775,305994,17.372714
2026-02361,131488,10.775025
2026-16220,107087,7.491338
2026-23977,112487,20.690144
2026-25245,302164,67.75883
2026-23826,112365,26.12415
2026-14879,300892,23.561325
2026-17570,107856,20.671279
2026-18581,301343,83.496255
2026-26034,114138,43.970317
2026-23498,112125,50.183456
2026-25734,309950,21.375265
2026-23637,112233,17.232337
2026-19183,109042,109.327064
2026-44903,304568,55.744169
2026-16233,107094,6.155654
2026-19073,109200,78.50827
2026-19570,109625,2.210322
2026-18599,108814,77.521007
2026-40256,127485,14.770253
2026-17455,307710,46.687271
2026-17696,301204,14.327509
2026-24977,174014,26.433747
2026-13974,158504,23.849906
2026-41171,500700,2.861302
2026-25929,175001,39.784682
2026-15619,106552,25.436449
2026-17552,502138,24.058287
2026-26348,114403,17.434501
2026-26328,114387,32.777443
2026-20011,107772,4.846466
2026-36565,122508,53.113823
2026-41208,127448,10.208285
2026-26833,302306,15.553199
2026-25295,113513,56.389336
2026-25579,113828,59.520105
2026-04084,132619,15.272744
2026-25633,113880,13.616455
2026-13984,300723,29.439411
2026-44030,207508,63.661522
2026-13950,105170,17.563444
2026-42466,501966,52.351618
2026-00209,134634,10.387699
2026-17305,301148,13.691292
2026-13176,104471,17.310689
2026-23140,309504,47.008437
2026-23821,309759,21.361868
2026-00264,134400,42.038925
2026-26202,114279,23.974885
2026-04933,110293,130.169626
2026-36708,122660,67.193604
2026-28037,115720,23.98255
2026-02933,131662,41.013865
2026-24218,112676,26.431429
2026-38704,123432,7.755178
2026-30825,117447,0.596326
2026-02494,317309,13.066516
2026-24048,112544,69.887129
2026-15440,106396,14.337791
2026-41025,128079,1.979562
2026-16874,107264,6.537032
2026-19359,308138,17.241866
2026-03577,132430,22.365986
2026-16614,130798,0.26091
2026-15865,501607,8.823008
2026-05802,111024,199.850436
2026-24117,112598,56.067954
2026-18939,109098,138.866575
2026-13191,300676,25.660946
2026-25905,114033,38.9087
2026-18803,308004,2.997367
2026-16624,323603,3.595876
2026-23024,111709,18.766445
2026-00450,134680,85.801323
2026-20052,108484,0.848663
2026-15222,106227,13.738507
2026-14469,502259,24.414253
2026-44427,500277,37.640466
2026-17053,107402,49.447787
2026-15840,501830,4.814521
2026-16112,107021,56.184121
2026-41044,128101,16.660442
2026-18438,108675,31.013645
2026-16530,106756,5.640901
2026-18914,109077,67.093342
2026-02601,317427,47.741512
2026-16616,240002,2.667772
2026-10733,102589,194.342636
2026-13293,502062,31.031627
2026-04199,340528,22.489308
2026-44435,130495,61.970156
2026-16621,300751,3.20121
2026-26102,114199,8.202561
2026-27928,115627,11.597033
2026-14873,105974,22.323104
2026-19596,109576,22.462657
2026-25369,113597,30.383073
2026-43206,129813,11.027906
2026-36467,122354,52.000317
2026-33245,119977,1.305039
2026-25148,113388,26.531727
2026-30839,117938,63.472625
2026-04022,132950,12.745678
2026-40050,501397,8.785033
2026-19797,109782,8.095644
2026-13207,104493,35.80662
2026-28235,115890,13.261234
2026-40345,127580,25.227197
2026-15830,281503,34.677836
2026-25264,502755,16.527772
2026-16519,106751,4.607145
2026-17358,301149,17.070407
2026-19906,502670,5.057431
2026-17364,502920,20.040909
2026-25023,113284,31.54519
2026-18526,301359,94.138964
2026-16613,104882,4.874682
2026-26126,114221,11.231248
2026-00217,134643,11.496177
2026-22428,125919,5.850067
2026-15287,106038,15.111678
2026-36826,122759,37.953643
2026-02877,131961,26.970271
2026-13502,104733,10.92843
2026-01690,135981,27.638135
2026-08002,100341,89.962091
2026-15332,106324,23.926576
2026-18117,306259,4.676544
2026-14904,501827,26.256756
2026-15569,106509,25.930113
2026-24227,112685,33.864617
2026-16766,305993,2.120878
2026-39582,199505,65.55263
2026-19970,321504,9.799997
2026-26088,114185,12.23556
2026-15155,300887,5.296689
2026-24896,113178,20.497332
2026-16128,500507,55.024675
2026-12570,103949,14.650161
2026-17834,500871,19.500109
2026-25500,113767,30.689644
2026-13329,502487,19.751701
2026-25833,113939,87.25811
2026-25309,113527,50.641132
2026-15981,106916,15.000666
2026-26583,114566,3.915994
2026-23178,172505,29.739065
2026-29691,343897,59.480942
2026-24591,112949,60.166986
2026-24396,302000,8.86019
2026-16786,301179,1.243732
2026-19053,109185,19.470875
2026-18050,301232,5.95354
2026-26367,114417,39.521121
2026-19679,109691,2.880919
2026-18832,501265,38.90247
2026-25919,114047,45.930431
2026-18804,308030,14.83912
2026-24283,301935,47.80732
2026-16647,323607,1.726606
2026-24041,502962,71.288308
2026-33891,120384,42.599434
2026-23568,301901,39.711099
2026-13560,300720,13.354069
2026-19769,109762,0.905181
2026-25382,113610,25.234958
2026-15455,106408,10.111747
2026-18825,501326,107.962977
2026-24419,302003,21.587754
2026-33723,120056,70.476661
2026-36867,122607,16.730168
2026-24145,112623,23.95955
2026-25537,113790,43.279841
2026-26208,114286,22.328093
2026-17859,108175,17.019296
2026-18640,108851,62.114318
2026-25044,113300,14.255359
2026-24825,113128,52.377708
2026-13829,105059,27.324242
2026-25365,302173,76.969609
2026-20960,303737,14.841488
2026-24706,113037,42.950199
2026-25856,113996,19.685165
2026-38431,124194,0.721004
2026-07199,136651,1.787162
2026-17875,137041,1.130717
2026-14765,306915,12.456929
2026-32639,303017,17.182978
2026-16175,107048,1.78519
2026-03982,500581,114.186101
2026-15191,106288,10.486332
2026-13566,104797,5.371823
2026-33435,303036,13.648445
2026-24601,112959,58.4667
2026-24160,300496,28.122645
2026-26244,114315,39.19129
2026-23281,111981,30.924533
2026-14902,300920,19.556202
2026-15508,106457,15.426406
2026-23505,305631,57.467616
2026-13118,300690,54.779565
2026-19244,109398,3.972008
